Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score
Bortezomib,1191,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,-4.008768323,0.871456255,0.02,0.133045986,0.683580088
Bortezomib,1191,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,-4.362381711,0.843744287,0.02,0.146281905,0.352601689
Bortezomib,1191,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,-3.703995969,0.895029179,0.02,0.114503546,0.968843793
Bortezomib,1191,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,0.03937273,0.965650378,0.02,0.057733608,4.472597382
Talazoparib,1259,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,0.62829368,0.72898258,10,0.159631309,-0.965751309
Talazoparib,1259,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,3.337870064,0.926847556,10,0.121266963,0.257618019
Talazoparib,1259,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,1.601967446,0.815460016,10,0.11252635,-0.526139188
Talazoparib,1259,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,0.077582923,0.656125327,10,0.138803431,-1.21439632
Talazoparib,1259,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,4.696776159,0.963020221,10,0.095401679,0.87116191
Talazoparib,1259,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,-1.098798959,0.506873588,10,0.200274585,-1.745530826
Talazoparib,1259,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,3.404999223,0.945001173,10,0.041879783,0.287926725
Talazoparib,1259,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,3.911579782,0.963913365,10,0.054805442,0.516647024
Talazoparib,1259,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,-3.96434497,0.161054259,10,0.098530456,-3.039320187
Talazoparib,1259,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.559113828,0.926409937,10,0.089739719,0.357509219
Talazoparib,1259,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,1.96854306,0.898340357,10,0.197271739,-0.360630895
Talazoparib,1259,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,-1.157316069,0.499295031,10,0.158329996,-1.771951206
Talazoparib,1259,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,5.452487389,0.964571109,10,0.100593067,1.212364301
Talazoparib,1259,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,3.09792765,0.927940128,10,0.104857659,0.14928441
Talazoparib,1259,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,1.607359613,0.84273658,10,0.128634513,-0.523704634
Talazoparib,1259,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,4.418617387,0.955563662,10,0.118310888,0.745573677
Talazoparib,1259,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,2.610057208,0.887548932,10,0.100865245,-0.070988301
Talazoparib,1259,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,2.839999709,0.931874188,10,0.125703568,0.032830364
Talazoparib,1259,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.657671778,0.840490109,10,0.111498437,-0.500988773
Talazoparib,1259,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,3.338446428,0.925906031,10,0.125952334,0.257878247
Talazoparib,1259,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.696324667,0.907495653,10,0.102764481,-0.032038684
Talazoparib,1259,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,3.494746573,0.956344906,10,0.057581019,0.328447508
Talazoparib,1259,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,3.315841312,0.944416295,10,0.12400589,0.247672074
Talazoparib,1259,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,-2.12501117,0.372518334,10,0.212836301,-2.208863969
Talazoparib,1259,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,2.951684288,0.953303898,10,0.054417138,0.08325577
Talazoparib,1259,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,-1.15440228,0.499578175,10,0.16895177,-1.770635635
Talazoparib,1259,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,2.963832954,0.926887197,10,0.211437267,0.088740873
Talazoparib,1259,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,0.086887567,0.657219829,10,0.292019164,-1.210195288
Talazoparib,1259,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,4.660513116,0.929219792,10,0.084562157,0.854789205
Talazoparib,1259,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,3.218387905,0.951098471,10,0.059477192,0.203672019
Talazoparib,1259,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,2.521279183,0.915598545,10,0.241496092,-0.111071435
Talazoparib,1259,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,2.92480086,0.909121561,10,0.145790372,0.071117946
Talazoparib,1259,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,2.953175631,0.910193759,10,0.097534871,0.083929109
Talazoparib,1259,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,2.066203214,0.848647621,10,0.129153394,-0.316537494
Talazoparib,1259,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,0.553357678,0.71390476,10,0.105978336,-0.999584792
Talazoparib,1259,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,3.954432422,0.962154576,10,0.128787273,0.535994921
Talazoparib,1259,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,1.153248589,0.762427024,10,0.176029313,-0.728735022
Talazoparib,1259,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,2.322426094,0.858012992,10,0.107235283,-0.200853281
Talazoparib,1259,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,4.55913607,0.985880297,10,0.065507896,0.809017634
Talazoparib,1259,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,-0.053875267,0.638216967,10,0.099525126,-1.273749479
Talazoparib,1259,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,0.145244043,0.660381907,10,0.153900375,-1.183847435
Talazoparib,1259,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,1.2197783,0.777517213,10,0.173414053,-0.698696966
Talazoparib,1259,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,-1.924186258,0.397352468,10,0.137188798,-2.118191848
Talazoparib,1259,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,3.487337826,0.908412883,10,0.100238723,0.32510247
Talazoparib,1259,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,5.00672032,0.958417528,10,0.089761234,1.011101195
Talazoparib,1259,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,5.163740492,0.982711219,10,0.084726031,1.081995547
Talazoparib,1259,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,-2.620196538,0.306737429,10,0.279886706,-2.432439357
Talazoparib,1259,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,5.079645608,0.974561652,10,0.074534516,1.044026844
Talazoparib,1259,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,2.389958051,0.91713359,10,0.178628378,-0.170362712
Talazoparib,1259,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,1.967725708,0.86780216,10,0.109182776,-0.360999928
Talazoparib,1259,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,5.043281023,0.990513172,10,0.048950961,1.027608292
Talazoparib,1259,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,5.39661905,0.93387403,10,0.067073167,1.187139837
Talazoparib,1259,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,4.639591416,0.980390265,10,0.105653229,0.845343092
Talazoparib,1259,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,0.393672992,0.693207189,10,0.211903065,-1.071682168
Talazoparib,1259,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,1.640203574,0.825093532,10,0.115594959,-0.508875639
Talazoparib,1259,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,-3.077484661,0.261642092,10,0.134589658,-2.638904201
Talazoparib,1259,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,6.19725202,0.96470555,10,0.066521437,1.54862432
Trametinib,1372,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,3.012366884,0.990816028,1,0.047843052,1.237838142
Trametinib,1372,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,2.671591559,0.975375829,1,0.085760433,1.086910553
Trametinib,1372,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,1.293278922,0.942800736,1,0.125979253,0.476463178
Trametinib,1372,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,2.090865346,0.972132691,1,0.094237698,0.829709986
Trametinib,1372,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,3.066491619,0.975926133,1,0.062698296,1.261809701
Trametinib,1372,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,2.152794064,0.977103081,1,0.079883041,0.857137887
Trametinib,1372,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,1.760646557,0.966591876,1,0.119069018,0.683457831
Trametinib,1372,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,1.921964208,0.971867293,1,0.103314099,0.754904565
Trametinib,1372,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,2.195756169,0.980781879,1,0.098377067,0.876165576
Trametinib,1372,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.279399702,0.979029755,1,0.081807943,1.356105565
Trametinib,1372,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,2.129485018,0.993970221,1,0.036165177,0.846814434
Trametinib,1372,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,0.526066873,0.869952818,1,0.105196364,0.136669019
Trametinib,1372,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,4.581789216,0.984054568,1,0.046327763,1.932926991
Trametinib,1372,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,0.646260318,0.920328816,1,0.138765424,0.18990206
Trametinib,1372,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,2.852055118,0.992450213,1,0.071054822,1.166836909
Trametinib,1372,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,3.448574554,0.980955508,1,0.061758994,1.431032212
Trametinib,1372,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,3.353267715,0.984882216,1,0.084160821,1.388821317
Trametinib,1372,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,2.948022716,0.99211677,1,0.047526872,1.209340451
Trametinib,1372,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,3.242707495,0.98581042,1,0.090722899,1.33985478
Trametinib,1372,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,0.782279671,0.940267172,1,0.125359317,0.250144312
Trametinib,1372,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,3.110932365,0.981469948,1,0.067777692,1.281492272
Trametinib,1372,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.149553009,0.974117891,1,0.089533289,0.855702441
Trametinib,1372,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,1.446897537,0.964636137,1,0.103720771,0.54450005
Trametinib,1372,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,3.002845761,0.989032258,1,0.056798649,1.233621287
Trametinib,1372,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,2.440841178,0.982953929,1,0.054232701,0.984712431
Trametinib,1372,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,2.527763022,0.993979355,1,0.02033761,1.023209655
Trametinib,1372,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,2.616426368,0.975464846,1,0.086396077,1.062478182
Trametinib,1372,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,1.794058513,0.969028068,1,0.080054834,0.698255809
Trametinib,1372,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,2.805075248,0.984044772,1,0.05321281,1.146029773
Trametinib,1372,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,5.15816264,0.981460421,1,0.069059785,2.188199732
Trametinib,1372,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,2.773217744,0.991152439,1,0.079905474,1.131920253
Trametinib,1372,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,1.025848099,0.956425258,1,0.084451067,0.358019481
Trametinib,1372,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,0.567753677,0.906086306,1,0.117838667,0.155131885
Trametinib,1372,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,2.620157041,0.975924604,1,0.10043991,1.064130478
Trametinib,1372,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,0.623482538,0.905815369,1,0.125907047,0.179813902
Trametinib,1372,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,3.092908598,0.988023138,1,0.059257959,1.273509641
Trametinib,1372,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,2.944849875,0.98633956,1,0.074908011,1.207935216
Trametinib,1372,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,3.119770165,0.979097515,1,0.056974025,1.285406487
Trametinib,1372,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,2.796754641,0.971966068,1,0.090439164,1.14234462
Trametinib,1372,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,2.249743399,0.985787887,1,0.08753604,0.900076235
Trametinib,1372,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,2.251793998,0.972864794,1,0.11196256,0.900984434
Trametinib,1372,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,-0.153345645,0.86054525,1,0.166573267,-0.16423919
Trametinib,1372,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,2.302197605,0.970658119,1,0.128427266,0.923307925
Trametinib,1372,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,2.836944318,0.989344944,1,0.091528239,1.160144416
Trametinib,1372,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,3.177808928,0.968979274,1,0.046381411,1.311111548
Trametinib,1372,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,4.443099328,0.984657733,1,0.051593442,1.871501973
Trametinib,1372,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,2.778379733,0.981584085,1,0.098298893,1.134206471
Trametinib,1372,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,0.628474818,0.9346047,1,0.140309224,0.182024957
Trametinib,1372,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,1.950243398,0.956062015,1,0.120022628,0.767429269
Trametinib,1372,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,2.410386494,0.991766494,1,0.095904217,0.971224212
Trametinib,1372,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,1.546886579,0.967992425,1,0.115020982,0.588784668
Trametinib,1372,COR-L95,1297439,SCLC,lung,lung_small_cell_carcinoma,2.933730503,0.97257075,1,0.090417897,1.203010505
Trametinib,1372,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,1.89516777,0.979003579,1,0.077924038,0.743036564
Trametinib,1372,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,-0.105100864,0.786047554,1,0.137304886,-0.142871832
Trametinib,1372,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,2.860567444,0.987372437,1,0.134830593,1.170606974
Trametinib,1372,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,1.766442607,0.963115263,1,0.105869521,0.686024871
Trametinib,1372,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,1.340848032,0.950164169,1,0.120803434,0.497531285
Trametinib,1372,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,1.854015327,0.966923682,1,0.129737118,0.724810365
Trametinib,1372,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,2.581534836,0.93490096,1,0.124972948,1.047024907
Dabrafenib,1373,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.029142822,0.97152401,10,0.065092348,-0.122751952
Dabrafenib,1373,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.105250669,0.977541075,10,0.01415194,0.457642069
Dabrafenib,1373,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,5.37807054,0.984041708,10,0.079574104,0.604786263
Dabrafenib,1373,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,5.347353527,0.986864059,10,0.036397311,0.588219177
Dabrafenib,1373,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,5.936126987,0.98338281,10,0.06154167,0.905771546
Dabrafenib,1373,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,5.93380252,0.993267497,10,0.030200685,0.904517855
Dabrafenib,1373,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,3.771018027,0.964314839,10,0.251117734,-0.261970421
Dabrafenib,1373,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,6.081971338,0.98490226,10,0.032045869,0.984432053
Dabrafenib,1373,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,3.595141192,0.98245016,10,0.042158202,-0.356828816
Dabrafenib,1373,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.730645416,0.9498655,10,0.082980478,0.255600378
Dabrafenib,1373,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,5.993824781,0.973700289,10,0.092385607,0.936890597
Dabrafenib,1373,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,5.278949718,0.986024877,10,0.037568491,0.551325885
Dabrafenib,1373,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,3.603201199,0.966572841,10,0.110757984,-0.352481687
Dabrafenib,1373,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,4.41357258,0.955425664,10,0.138948041,0.084588542
Dabrafenib,1373,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,5.872865234,0.987070405,10,0.034935576,0.871651599
Dabrafenib,1373,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,4.546958971,0.984652326,10,0.114745299,0.156529904
Dabrafenib,1373,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,5.598645224,0.986367651,10,0.029286668,0.723752246
Dabrafenib,1373,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,4.998843218,0.988459946,10,0.033933465,0.40025168
Dabrafenib,1373,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,4.513874488,0.965438408,10,0.053814452,0.138685934
Dabrafenib,1373,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,5.267669848,0.986497274,10,0.046629766,0.545242137
Dabrafenib,1373,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,4.159514854,0.975061473,10,0.048705286,-0.052436371
Dabrafenib,1373,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,5.131833746,0.98727602,10,0.045427761,0.471979534
Dabrafenib,1373,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,5.177222817,0.988257595,10,0.073882487,0.496459929
Dabrafenib,1373,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,4.170367435,0.987226723,10,0.02169814,-0.046583079
Dabrafenib,1373,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,4.540247291,0.967969879,10,0.137051778,0.152909989
Dabrafenib,1373,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,4.728584846,0.981505941,10,0.086122619,0.254489019
Dabrafenib,1373,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,4.73342102,0.978554942,10,0.110344836,0.257097388
Dabrafenib,1373,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,7.115209505,0.977997493,10,0.03242701,1.541704501
Dabrafenib,1373,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,4.874709914,0.989258688,10,0.05202049,0.33330093
Dabrafenib,1373,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,2.863414431,0.935537349,10,0.085503087,-0.751482417
Dabrafenib,1373,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,3.605856871,0.940892644,10,0.081121948,-0.351049362
Dabrafenib,1373,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,5.797719275,0.987253737,10,0.026985772,0.831121957
Dabrafenib,1373,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.914363035,0.949101889,10,0.009971008,-0.184657924
Dabrafenib,1373,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,5.18670892,0.985800547,10,0.029958882,0.501576217
Dabrafenib,1373,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,4.816158147,0.98066817,10,0.051854493,0.301721292
Dabrafenib,1373,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,4.192619009,0.953140407,10,0.062651045,-0.034581791
Dabrafenib,1373,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,4.880413811,0.967727766,10,0.062025536,0.336377302
Dabrafenib,1373,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,3.678253462,0.967875379,10,0.126285255,-0.31200258
Dabrafenib,1373,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,4.648847131,0.974716285,10,0.015240719,0.211482834
Dabrafenib,1373,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,5.355137933,0.983524793,10,0.02041244,0.592417663
Dabrafenib,1373,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,4.407023681,0.96624611,10,0.078384457,0.081056423
Dabrafenib,1373,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,4.690274826,0.984082369,10,0.081225988,0.233826678
Dabrafenib,1373,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,5.78719063,0.974005959,10,0.026268483,0.825443379
Dabrafenib,1373,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,5.098729468,0.960492689,10,0.084631891,0.454124888
Dabrafenib,1373,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,4.948370257,0.979632094,10,0.056866676,0.373029311
Dabrafenib,1373,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,4.643084382,0.985007556,10,0.0229889,0.208374721
Dabrafenib,1373,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,5.721793655,0.983593645,10,0.043534249,0.790171809
Dabrafenib,1373,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,4.597672668,0.990665141,10,0.084490995,0.183882113
Dabrafenib,1373,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,3.982036911,0.971426037,10,0.041152864,-0.148158317
Dabrafenib,1373,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,4.176361934,0.978586863,10,0.045788712,-0.043349973
Dabrafenib,1373,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,5.945104233,0.947244131,10,0.052111445,0.910613384
Dabrafenib,1373,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,5.342327225,0.989158809,10,0.045571062,0.585508264
Dabrafenib,1373,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,4.767944958,0.978289856,10,0.056443486,0.275717721
Dabrafenib,1373,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,5.224222018,0.985026834,10,0.088710176,0.521808741
Dabrafenib,1373,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,5.313435987,0.986686266,10,0.030632247,0.569925902
Dabrafenib,1373,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,4.685208916,0.928806124,10,0.081805526,0.231094402
Ruxolitinib,1507,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.63288083,0.983118465,10,0.028548609,-0.141822733
Ruxolitinib,1507,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.707770664,0.985373198,10,0.075899809,0.782894513
Ruxolitinib,1507,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,4.94455453,0.977979818,10,0.105821812,0.126307113
Ruxolitinib,1507,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,4.559812842,0.975499334,10,0.122564171,-0.204682411
Ruxolitinib,1507,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,6.078220201,0.984871162,10,0.04165727,1.101588638
Ruxolitinib,1507,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,4.707717253,0.981419954,10,0.056163359,-0.077441687
Ruxolitinib,1507,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,3.57322647,0.951434708,10,0.155662049,-1.053433048
Ruxolitinib,1507,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,5.623629254,0.991222521,10,0.02857939,0.710508478
Ruxolitinib,1507,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,4.748852836,0.984569657,10,0.171109735,-0.042053147
Ruxolitinib,1507,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,5.710536474,0.980719832,10,0.112120557,0.785273912
Ruxolitinib,1507,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,3.578240629,0.982079401,10,0.023923226,-1.049119416
Ruxolitinib,1507,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,5.285642007,0.96295778,10,0.092354821,0.419741345
Ruxolitinib,1507,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,5.832591999,0.971242968,10,0.075978657,0.890277091
Ruxolitinib,1507,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,4.972114624,0.982161999,10,0.094650996,0.150016794
Ruxolitinib,1507,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,2.593904613,0.921165668,10,0.119574663,-1.895934095
Ruxolitinib,1507,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,2.726991072,0.92560383,10,0.052335112,-1.781441112
Ruxolitinib,1507,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,5.582743198,0.986203808,10,0.045267811,0.675334603
Ruxolitinib,1507,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,4.924987733,0.987658932,10,0.138786469,0.109473988
Ruxolitinib,1507,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,5.718379529,0.985072176,10,0.051707566,0.792021216
Ruxolitinib,1507,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,5.310196565,0.986955155,10,0.091107431,0.440865391
Ruxolitinib,1507,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,5.014045087,0.988301277,10,0.113997438,0.186089162
Ruxolitinib,1507,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,4.698238491,0.981634103,10,0.037496871,-0.085596175
Ruxolitinib,1507,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,5.177267545,0.988258049,10,0.067837531,0.326507851
Ruxolitinib,1507,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,3.316704202,0.967725339,10,0.081369986,-1.274116655
Ruxolitinib,1507,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,3.962752061,0.952458928,10,0.108319421,-0.718327981
Ruxolitinib,1507,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,5.189347476,0.98742887,10,0.030765982,0.336900098
